1 5998470 60020 21 5 13 12740.26 0.08 0.07 N O 1998-04-21 1998-03-22 1998-04-27 COLLECT COD AIR ccording to the slyly pe 1 21 VIETNAM 2 hely enticingly express accounts. even, final  
1 558594 157489 5 2 4 6185.92 0.04 0.02 R F 1995-03-28 1995-03-16 1995-04-02 TAKE BACK RETURN AIR uick ideas. sen 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 536679 127492 5 2 20 30389.80 0.06 0.02 R F 1993-06-27 1993-05-31 1993-07-23 COLLECT COD TRUCK d dependencies. ca 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 528260 190004 5 2 4 4376.00 0.10 0.06 R F 1992-04-26 1992-06-22 1992-05-07 DELIVER IN PERSON TRUCK ccounts. packages across the perman 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 516836 157489 5 2 14 21650.72 0.05 0.07 R F 1993-05-27 1993-03-19 1993-06-11 DELIVER IN PERSON SHIP lar packages nag after t 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 507875 72483 5 5 4 5821.92 0.08 0.02 N F 1995-06-17 1995-05-22 1995-06-27 TAKE BACK RETURN AIR ns solve. pending, final 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 500356 87496 5 4 10 14834.90 0.05 0.04 N O 1998-10-04 1998-10-04 1998-10-05 DELIVER IN PERSON FOB s around the fluff 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 494532 182450 5 1 47 72025.15 0.02 0.05 N O 1997-03-27 1997-05-04 1997-04-12 COLLECT COD SHIP s are. slyly final instructions dazzle  1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 490466 142462 5 5 5 7522.30 0.05 0.01 N O 1995-10-16 1995-10-05 1995-11-12 DELIVER IN PERSON TRUCK scapades. fluff 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 490369 180004 5 1 4 4336.00 0.01 0.00 A F 1995-02-06 1995-01-15 1995-02-22 NONE REG AIR ly ironic deposits snoo 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 486657 74990 5 4 30 58949.70 0.05 0.00 R F 1993-05-08 1993-04-14 1993-05-27 TAKE BACK RETURN AIR egular sheaves. fluffily 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 476705 160004 5 2 13 13832.00 0.10 0.07 N O 1995-08-01 1995-07-26 1995-08-08 NONE TRUCK ss request 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 462946 74990 5 4 37 72704.63 0.05 0.08 A F 1994-06-09 1994-05-23 1994-07-06 TAKE BACK RETURN FOB ronic asymptotes. re 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 461156 37501 5 1 21 30208.50 0.10 0.00 N O 1997-03-09 1996-12-31 1997-03-18 DELIVER IN PERSON AIR p quickly bold pac 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 459522 194966 5 2 10 20609.60 0.01 0.00 N O 1998-04-18 1998-02-13 1998-04-26 TAKE BACK RETURN REG AIR xcuses along the packages boost 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 441990 57499 5 1 39 56803.11 0.04 0.04 N O 1997-06-03 1997-06-12 1997-06-22 DELIVER IN PERSON SHIP hely unusual  1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 421509 194966 5 5 16 32975.36 0.10 0.06 N O 1995-06-27 1995-04-09 1995-07-04 COLLECT COD TRUCK ing platelets are carefully. dependencies w 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 418372 130004 5 3 3 3102.00 0.06 0.00 A F 1994-01-25 1993-12-09 1994-02-14 TAKE BACK RETURN FOB  slyly even ideas: carefully pend 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 416800 180004 5 1 11 11924.00 0.00 0.08 R F 1994-02-01 1993-12-19 1994-02-27 NONE FOB iously final requests might run b 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 394208 4 5 2 49 44296.00 0.09 0.02 N O 1996-05-01 1996-04-02 1996-05-30 TAKE BACK RETURN MAIL ular foxes  1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 392517 147490 5 5 43 66112.07 0.08 0.01 N O 1997-12-19 1998-01-31 1998-01-06 NONE AIR sual excuses. permanently 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 385094 4 5 5 42 37968.00 0.09 0.03 N O 1998-03-10 1998-03-30 1998-03-26 TAKE BACK RETURN TRUCK furiously ironic pinto beans haggle fl 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 361190 150004 5 2 31 32674.00 0.10 0.06 A F 1992-01-28 1992-03-03 1992-02-17 COLLECT COD TRUCK endencies. slyly ironic  1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 360482 102474 5 7 47 69394.09 0.08 0.04 R F 1992-08-21 1992-09-25 1992-09-07 DELIVER IN PERSON REG AIR ests haggle blithely! req 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 352837 50004 5 7 4 3816.00 0.03 0.03 R F 1992-07-13 1992-09-08 1992-07-14 NONE SHIP the quickly bold ex 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 326628 90004 5 2 50 49700.00 0.07 0.04 N O 1996-12-10 1997-01-19 1997-01-09 TAKE BACK RETURN RAIL tect carefully about  1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 319939 162456 5 2 1 1518.45 0.08 0.05 N O 1998-08-12 1998-06-29 1998-08-23 TAKE BACK RETURN TRUCK each above the ironic, bold packages. sile 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 309349 107494 5 4 25 37537.25 0.07 0.03 N O 1996-03-21 1996-01-16 1996-03-22 DELIVER IN PERSON SHIP e the final theodolites. pending p 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 304320 37501 5 4 47 67609.50 0.07 0.04 A F 1994-06-01 1994-06-28 1994-06-03 DELIVER IN PERSON SHIP the blithely final  1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 302177 50004 5 2 38 36252.00 0.08 0.05 R F 1993-07-21 1993-07-13 1993-08-05 NONE AIR uses nag fluffily. silent 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 291172 117493 5 4 18 27188.82 0.01 0.01 N O 1998-06-01 1998-07-18 1998-06-04 TAKE BACK RETURN REG AIR even foxes. bold packages sl 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 290595 154974 5 2 1 2028.97 0.03 0.04 N O 1998-05-04 1998-05-24 1998-05-14 COLLECT COD AIR among the ironic ideas. regular, special 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 282181 160004 5 4 24 25536.00 0.06 0.06 N O 1995-07-11 1995-07-08 1995-08-05 TAKE BACK RETURN FOB g the express  1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 282083 90004 5 5 1 994.00 0.09 0.01 N O 1998-05-01 1998-06-10 1998-05-12 DELIVER IN PERSON FOB pendencies boost. package 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 274722 122468 5 7 39 58127.94 0.00 0.01 R F 1994-03-26 1994-04-27 1994-04-06 DELIVER IN PERSON TRUCK deposits sleep accor 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 273856 5004 5 5 46 41814.00 0.06 0.01 N O 1998-02-09 1998-01-24 1998-03-05 NONE TRUCK ymptotes. unusual decoys w 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 268324 42492 5 3 39 55945.11 0.06 0.08 N O 1998-05-24 1998-03-29 1998-06-18 COLLECT COD SHIP unusual accounts solve  1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 268324 27502 5 1 36 51462.00 0.01 0.05 N O 1998-03-12 1998-04-25 1998-03-17 COLLECT COD REG AIR eodolites cajole furiously against the fu 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 264069 40004 5 1 47 44368.00 0.06 0.06 N O 1995-09-11 1995-07-27 1995-10-01 TAKE BACK RETURN REG AIR r deposits cajole fluffily final platel 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 262791 137491 5 5 8 12227.92 0.06 0.02 N O 1998-05-29 1998-05-17 1998-06-19 NONE MAIL ackages. slyly regular w 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 245187 107494 5 2 25 37537.25 0.10 0.02 N O 1996-01-10 1996-02-06 1996-01-24 DELIVER IN PERSON MAIL ronic accounts hagg 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 226305 130004 5 1 36 37224.00 0.07 0.03 N O 1996-07-09 1996-07-15 1996-07-27 TAKE BACK RETURN SHIP efully regular platelets haggle fur 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 212070 102474 5 6 15 22147.05 0.00 0.01 N O 1998-01-11 1997-10-24 1998-02-07 NONE RAIL requests. ironically unusual platelets slee 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 207461 20004 5 2 49 45276.00 0.01 0.00 N O 1996-12-25 1996-12-20 1997-01-03 COLLECT COD REG AIR excuses. furiously unusual ac 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 205856 190004 5 2 1 1094.00 0.10 0.08 A F 1992-07-09 1992-06-29 1992-07-19 DELIVER IN PERSON FOB y carefully after the final f 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 205698 32495 5 1 2 2854.98 0.10 0.07 N O 1996-03-31 1996-05-02 1996-04-02 TAKE BACK RETURN SHIP  ironic, slow accounts eat fluffil 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 189408 104984 5 1 4 7955.92 0.06 0.01 N O 1998-04-09 1998-05-23 1998-05-04 NONE RAIL y furiously even tithes. quickly ironic exc 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 181318 180004 5 1 30 32520.00 0.00 0.05 N O 1998-08-11 1998-07-18 1998-08-25 DELIVER IN PERSON REG AIR ix furiously unusual packages. slyly even 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 174855 134978 5 4 36 72466.92 0.02 0.00 N O 1997-02-27 1997-03-10 1997-02-28 COLLECT COD REG AIR . carefully final foxes about the regula 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 164481 160004 5 1 20 21280.00 0.02 0.01 R F 1993-01-15 1992-11-30 1993-01-20 NONE REG AIR cajole carefully.  1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 152228 120004 5 5 38 38912.00 0.07 0.04 N O 1998-07-18 1998-07-19 1998-08-08 NONE TRUCK quickly fluffy accounts cajole quickly a 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 152164 10004 5 1 27 24678.00 0.09 0.01 R F 1994-08-18 1994-08-25 1994-08-31 NONE MAIL y bold dolphins believe slyly against t 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 147909 154974 5 6 36 73042.92 0.00 0.06 N O 1995-09-17 1995-10-29 1995-10-16 NONE RAIL fy ideas poach s 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 137857 184968 5 5 21 43112.16 0.08 0.01 A F 1993-08-11 1993-08-11 1993-08-30 DELIVER IN PERSON SHIP ing requests. furiously unusual instruction 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 134470 194966 5 2 22 45341.12 0.10 0.02 R F 1995-05-25 1995-08-01 1995-06-06 TAKE BACK RETURN AIR he slyly silent packages. blithe packages 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 119427 180004 5 7 9 9756.00 0.00 0.01 R F 1992-09-16 1992-09-15 1992-09-17 DELIVER IN PERSON RAIL y pending deposits. fluffily sly foxe 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 106726 107494 5 2 41 61561.09 0.02 0.07 N O 1995-11-07 1995-09-29 1995-12-01 TAKE BACK RETURN RAIL  even ideas wake fluffily. quick 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 104615 34998 5 1 7 13530.93 0.05 0.03 N O 1997-07-02 1997-08-04 1997-07-16 NONE TRUCK the ironic, ironic requests boost alon 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 102884 110004 5 1 22 22308.00 0.09 0.01 N O 1998-04-24 1998-05-29 1998-05-22 NONE TRUCK e regular r 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 88192 137491 5 1 22 33626.78 0.09 0.07 N O 1997-03-22 1997-01-27 1997-04-10 TAKE BACK RETURN REG AIR ly pending gifts sleep carefully ca 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 76709 152459 5 3 43 64992.35 0.08 0.06 N O 1995-09-05 1995-08-16 1995-10-01 COLLECT COD REG AIR  carefully bold deposits  1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 76192 12501 5 6 12 16962.00 0.07 0.04 A F 1993-07-23 1993-08-07 1993-08-03 COLLECT COD TRUCK ns sleep quickly. s 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 66049 144976 5 2 44 88922.68 0.08 0.06 N O 1997-07-04 1997-04-22 1997-07-08 NONE SHIP , special theodolites thrash ev 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 26276 182450 5 1 47 72025.15 0.10 0.01 A F 1994-01-10 1993-12-07 1994-02-05 COLLECT COD SHIP unusual packages haggle regularly furio 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 22402 50004 5 4 33 31482.00 0.06 0.05 R F 1994-06-09 1994-08-26 1994-06-29 DELIVER IN PERSON REG AIR instructions. instructions after the 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 22275 124980 5 1 4 8019.92 0.00 0.07 N O 1997-09-13 1997-09-20 1997-09-15 COLLECT COD RAIL oss the pinto beans. carefull 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 22183 37501 5 4 46 66171.00 0.08 0.03 R F 1992-05-20 1992-07-01 1992-06-10 NONE REG AIR ke blithely. slyly regular pac 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 12164 182450 5 1 27 41376.15 0.06 0.07 R F 1994-01-31 1993-11-30 1994-02-26 NONE SHIP tead of the blithely r 1 5 ETHIOPIA 0 ven packages wake quickly. regu 
1 5982630 40006 7 5 35 33110.00 0.05 0.04 N O 1996-09-18 1996-07-25 1996-10-02 TAKE BACK RETURN REG AIR ly ironic platelets. c 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5980448 140006 7 1 5 5230.00 0.01 0.08 N O 1996-02-15 1996-01-19 1996-03-01 NONE MAIL nic forges. blithely bold asymp 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5960387 132467 7 7 32 47982.72 0.02 0.03 N O 1996-11-11 1996-09-13 1996-12-06 TAKE BACK RETURN REG AIR s integrate; bli 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5957509 192449 7 5 50 77072.00 0.03 0.02 R F 1994-12-01 1994-11-29 1994-12-30 DELIVER IN PERSON FOB ly permanent pinto beans. ideas 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5956928 140006 7 2 12 12552.00 0.08 0.03 N O 1997-02-09 1997-01-08 1997-02-20 NONE TRUCK  across the special, special depend 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5948038 52491 7 2 34 49078.66 0.02 0.08 N O 1997-12-16 1997-12-24 1997-12-24 DELIVER IN PERSON FOB sias. slyly  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5936739 150006 7 7 23 24288.00 0.08 0.03 N O 1997-12-12 1997-11-17 1997-12-16 TAKE BACK RETURN REG AIR furiously. ironic accounts nag c 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5919684 182452 7 3 5 7672.25 0.04 0.03 R F 1993-03-23 1993-05-20 1993-04-06 DELIVER IN PERSON AIR  special pinto beans.  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5918690 57501 7 1 33 48130.50 0.04 0.03 A F 1992-11-23 1992-09-21 1992-11-25 NONE RAIL  ideas. final packages about the blithely r 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5916161 40006 7 1 49 46354.00 0.03 0.00 R F 1994-07-01 1994-07-15 1994-07-20 COLLECT COD REG AIR regular dolphins acro 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5909344 132467 7 7 42 62977.32 0.08 0.06 N O 1998-03-29 1998-04-15 1998-04-24 TAKE BACK RETURN SHIP gly furiously special packages. f 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5894338 67500 7 3 4 5870.00 0.07 0.05 R F 1993-06-29 1993-07-02 1993-07-06 NONE REG AIR equests use furiou 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5882754 15004 7 1 5 4595.00 0.05 0.07 N O 1996-10-04 1996-08-09 1996-10-23 NONE SHIP bold, pending d 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5817314 40006 7 2 27 25542.00 0.05 0.01 N O 1996-12-12 1996-11-28 1996-12-13 COLLECT COD SHIP ronic deposits sleep carefully quickl 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5776133 182452 7 1 41 62912.45 0.09 0.08 A F 1993-06-02 1993-07-20 1993-06-26 NONE TRUCK  blithely ideas. i 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5762471 72485 7 7 33 48096.84 0.08 0.03 R F 1995-05-09 1995-04-26 1995-06-07 DELIVER IN PERSON SHIP uriously express dugouts. quickly regular  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5750912 117495 7 5 26 39324.74 0.02 0.03 N O 1997-05-21 1997-05-19 1997-05-22 TAKE BACK RETURN AIR s above the carefully final 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5743714 97497 7 1 34 50812.66 0.00 0.08 N O 1995-08-31 1995-07-06 1995-09-03 TAKE BACK RETURN TRUCK s are slyly along the packages. slyly sp 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5726822 32497 7 1 39 55750.11 0.05 0.07 N O 1998-08-29 1998-08-02 1998-09-12 DELIVER IN PERSON REG AIR to the slyly  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5725027 72485 7 5 35 51011.80 0.03 0.00 A F 1992-11-04 1992-11-14 1992-11-09 NONE TRUCK ng, regular gifts hagg 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5709025 25002 7 5 39 36153.00 0.03 0.03 R F 1994-08-16 1994-08-17 1994-09-14 TAKE BACK RETURN FOB  along the  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5704195 177489 7 6 38 59526.24 0.04 0.00 N O 1998-03-14 1998-05-09 1998-03-16 TAKE BACK RETURN TRUCK  even requests sleep c 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5695298 190006 7 3 16 17536.00 0.09 0.02 A F 1993-08-18 1993-07-01 1993-08-23 COLLECT COD AIR pendencies boost? pending foxes among the  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5694627 82482 7 1 15 21967.20 0.03 0.04 A F 1992-03-05 1992-05-18 1992-03-14 TAKE BACK RETURN SHIP  beans are carefully unusual pinto bean 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5694342 122470 7 4 23 34326.81 0.00 0.07 N O 1998-06-09 1998-08-03 1998-06-15 NONE RAIL haggle blithely pending deposits. slyly reg 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5689410 70006 7 2 7 6832.00 0.04 0.02 A F 1992-07-04 1992-08-25 1992-08-02 NONE MAIL across the regular packages. final acc 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5682594 127494 7 5 36 54773.64 0.02 0.05 N O 1998-10-02 1998-08-14 1998-10-11 TAKE BACK RETURN TRUCK fily regular requests. sl 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5665030 87498 7 3 35 51992.15 0.07 0.00 R F 1994-02-16 1994-01-03 1994-02-18 TAKE BACK RETURN MAIL he, unusual packages. packages w 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5654660 82482 7 3 13 19038.24 0.00 0.07 R F 1994-02-24 1994-05-04 1994-02-26 NONE REG AIR ously express acco 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5648322 162458 7 1 19 28888.55 0.07 0.07 N O 1996-09-24 1996-08-24 1996-10-12 TAKE BACK RETURN FOB gular deposits across the permanently f 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5629031 97497 7 1 1 1494.49 0.08 0.07 A F 1993-04-16 1993-03-02 1993-05-10 NONE REG AIR wake blithely final, regular plate 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5621446 140006 7 3 30 31380.00 0.07 0.05 R F 1994-02-16 1994-04-25 1994-03-15 COLLECT COD SHIP xcuses across the blithely i 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5605027 144978 7 2 24 48551.28 0.08 0.08 N O 1997-07-01 1997-08-17 1997-07-04 NONE MAIL uffily ironic accounts. slyly bold depende 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5591972 5006 7 3 17 15487.00 0.07 0.06 N O 1997-02-26 1997-01-13 1997-02-28 TAKE BACK RETURN RAIL sits cajole furiously sly  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5587750 80006 7 2 33 32538.00 0.06 0.05 N O 1996-05-04 1996-04-22 1996-05-30 DELIVER IN PERSON MAIL ajole blithely.  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5587009 137493 7 1 10 15304.90 0.10 0.07 R F 1994-01-20 1994-02-24 1994-02-09 TAKE BACK RETURN MAIL ts. unusual packages kindle flu 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5559554 74992 7 2 16 31471.84 0.04 0.07 N O 1996-01-11 1996-03-29 1996-02-07 NONE TRUCK egrate quickly close 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5556103 92479 7 1 13 19129.11 0.09 0.01 A F 1992-11-04 1992-09-20 1992-11-18 DELIVER IN PERSON MAIL he slyly ironic t 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5547078 184970 7 2 41 84253.77 0.10 0.00 R F 1995-03-12 1995-04-30 1995-03-22 NONE SHIP ackages haggle pending, s 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5526945 100006 7 5 47 47282.00 0.04 0.02 N O 1995-07-11 1995-08-20 1995-07-21 DELIVER IN PERSON RAIL sly along the carefully final not 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5524545 54996 7 2 43 83892.57 0.06 0.03 A F 1994-04-30 1994-04-26 1994-05-12 TAKE BACK RETURN AIR  regular instructions. ruthlessly fi 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5515555 60006 7 1 24 23184.00 0.04 0.00 N O 1996-01-20 1996-02-15 1996-01-22 TAKE BACK RETURN TRUCK osits cajole furiously deposits. d 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5496097 150006 7 3 31 32736.00 0.10 0.07 N O 1998-02-10 1997-12-11 1998-03-04 COLLECT COD REG AIR e boldly bold packag 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5485027 90006 7 1 9 8964.00 0.10 0.05 N O 1997-06-20 1997-06-14 1997-07-09 TAKE BACK RETURN TRUCK ts use furiously  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5480931 117495 7 4 30 45374.70 0.04 0.00 R F 1994-06-01 1994-06-13 1994-06-29 TAKE BACK RETURN REG AIR  pinto beans are slowly 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5477540 130006 7 1 2 2072.00 0.04 0.03 N O 1997-11-08 1997-12-28 1997-12-08 COLLECT COD REG AIR requests. fluffily bold  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5461344 122470 7 7 47 70146.09 0.08 0.06 A F 1994-05-03 1994-05-05 1994-05-19 NONE RAIL se quickly ironic deposits. 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5455365 54996 7 2 39 76088.61 0.00 0.05 R F 1993-10-30 1994-01-06 1993-11-15 NONE REG AIR ly among the even accounts. 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5451331 57501 7 1 45 65632.50 0.04 0.07 N O 1998-07-09 1998-07-10 1998-07-27 NONE SHIP l accounts 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5448162 17505 7 7 8 11380.00 0.01 0.01 R F 1994-12-21 1994-10-26 1994-12-31 COLLECT COD FOB ecial, ironic dep 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5422757 112473 7 5 45 66846.15 0.06 0.06 R F 1995-01-05 1994-11-21 1995-01-20 TAKE BACK RETURN AIR ldly furiously special theodolites 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5391232 94988 7 2 25 49574.50 0.09 0.00 N O 1997-06-02 1997-03-26 1997-06-09 NONE RAIL ing requests? furiously pending  1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
1 5390500 70006 7 1 13 12688.00 0.00 0.08 N O 1996-03-21 1996-04-27 1996-03-28 TAKE BACK RETURN AIR bold requests around the flu 1 7 GERMANY 3 l platelets. regular accounts x-ray: unusual, regular acco 
